ID,L1,L2,A-1 Scene Domain (Level 1),A-1 Subcategory (Code + Name),A-2 Layout Structure,A-2 Imaging Method,A-2 Font and Text Form,A-2 Geometry and Arrangement,A-2 Image Quality,A-2 Lighting and Screen,A-2 Natural Interference,A-2 Adversarial / Misleading Factors,A-2 Language,A-2 Mixed Layout,Scene Category,A-1 Subcategory_Merged,A-1 Subcategory_Merged 10 Classes
,doc_parsing,ocr_datasets/doc_parsing/images/doc_parsing_doc_doc_photo_150/07555ee0d369.jpg,Documents & Office,D03 Reports / White Papers / Research Report Pages,Paragraphs,Photo,Printed Text,Horizontal Layout,Clear,Shadows / Overexposure / Underexposure,Occlusion / Missing Content (Folds / Missing Corners / Cropping / Stains),Distracting Text Injection,East Asian Text,Same-line Mixed Layout,,D03 Reports / White Papers / Research Report Pages,2-Reports & Memos
,doc_parsing,ocr_datasets/doc_parsing/images/doc_parsing_doc_doc_photo_150/3459ad16542c.jpg,Documents & Office,D17 Financial Statements / Statistical Reports,Tables,Photo,Printed Text,Obvious Perspective Distortion,Clear,Shadows / Overexposure / Underexposure,No Issue,No Interference,East Asian Text,Non-mixed Layout,,D17 Financial Statements / Statistical Reports,2-Reports & Memos
,doc_parsing,ocr_datasets/doc_parsing/images/doc_parsing_doc_doc_photo_150/baaed9f8f8da.jpg,Documents & Office,D02 Academic Papers / Thesis Pages,Paragraphs,Photo,Printed Text,Obvious Perspective Distortion,Clear,No Issue,No Issue,No Interference,East Asian Text,Block-based Multilingual Layout,,D02 Academic Papers / Thesis Pages,1-Books & Academic
,doc_parsing,ocr_datasets/doc_parsing/images/doc_parsing_doc_doc_photo_150/5dadb81f76c1.jpg,Documents & Office,D17 Financial Statements / Statistical Reports,Tables,Photo,Printed Text,Obvious Rotation / Tilt,Clear,No Issue,Ticket Overlap / Multiple Receipts Stacked,No Interference,East Asian Text,Non-mixed Layout,,D17 Financial Statements / Statistical Reports,2-Reports & Memos
,doc_parsing,ocr_datasets/doc_parsing/images/doc_parsing_doc_doc_photo_150/0356b3b106f5.jpg,Documents & Office,D17 Financial Statements / Statistical Reports,Tables,Photo,Printed Text,Obvious Perspective Distortion,Clear,Shadows / Overexposure / Underexposure,Ticket Overlap / Multiple Receipts Stacked,No Interference,East Asian Text,Non-mixed Layout,,D17 Financial Statements / Statistical Reports,2-Reports & Memos
,doc_parsing,ocr_datasets/doc_parsing/images/doc_parsing_doc_doc_photo_150/f60a4ca3536d.jpg,Documents & Office,D02 Academic Papers / Thesis Pages,Paragraphs,Photo,Printed Text,Obvious Perspective Distortion,Clear,No Issue,Watermark Overlay,No Interference,East Asian Text,Block-based Multilingual Layout,,D02 Academic Papers / Thesis Pages,1-Books & Academic
,doc_parsing,ocr_datasets/doc_parsing/images/doc_parsing_doc_doc_photo_150/ccd928fa7123.jpg,Documents & Office,D03 Reports / White Papers / Research Report Pages,Paragraphs,Photo,Printed Text,Horizontal Layout,Clear,No Issue,Occlusion / Missing Content (Folds / Missing Corners / Cropping / Stains),Distracting Text Injection,East Asian Text,Non-mixed Layout,,D03 Reports / White Papers / Research Report Pages,2-Reports & Memos
,doc_parsing,ocr_datasets/doc_parsing/images/doc_parsing_doc_doc_photo_150/4b95e39aff59.jpg,Documents & Office,D09 Official Documents / Notices / Announcements / Letters,Mixed Text and Images,Photo,Printed Text,Obvious Perspective Distortion,Clear,Shadows / Overexposure / Underexposure,No Issue,No Interference,East Asian Text,Same-line Mixed Layout,,D09 Official Documents / Notices / Announcements / Letters,4-Legal & Public Notices
,doc_parsing,ocr_datasets/doc_parsing/images/doc_parsing_doc_doc_photo_150/2f98dba6ff53.jpg,Documents & Office,D08 Contracts / Agreements / Terms / Legal Text Pages,Tables,Photo,Printed Text,Obvious Perspective Distortion,Clear,Shadows / Overexposure / Underexposure,No Issue,No Interference,East Asian Text,Non-mixed Layout,,D08 Contracts / Agreements / Terms / Legal Text Pages,4-Legal & Public Notices
,doc_parsing,ocr_datasets/doc_parsing/images/doc_parsing_doc_doc_photo_150/fbba57879037.jpg,Documents & Office,D17 Financial Statements / Statistical Reports,Tables,Photo,Printed Text,Obvious Perspective Distortion,Clear,Reflection / Highlight Obstruction,Occlusion / Missing Content (Folds / Missing Corners / Cropping / Stains),Distracting Text Injection,East Asian Text,Non-mixed Layout,,D17 Financial Statements / Statistical Reports,2-Reports & Memos
,doc_parsing,ocr_datasets/doc_parsing/images/doc_parsing_doc_doc_photo_150/79102a956f23.jpg,Documents & Office,D12 Forms / Applications / Questionnaires,Tables,Photo,Printed Text,Horizontal Layout,Clear,No Issue,No Issue,Distracting Text Injection,East Asian Text,Non-mixed Layout,,D12 Forms / Applications / Questionnaires,5-Forms & Personal Records
,doc_parsing,ocr_datasets/doc_parsing/images/doc_parsing_doc_doc_photo_150/f8c0ef433ff9.jpg,Documents & Office,D08 Contracts / Agreements / Terms / Legal Text Pages,Paragraphs,Photo,Printed Text,Horizontal Layout,Clear,No Issue,No Issue,No Interference,East Asian Text,Non-mixed Layout,,D08 Contracts / Agreements / Terms / Legal Text Pages,4-Legal & Public Notices
,doc_parsing,ocr_datasets/doc_parsing/images/doc_parsing_doc_doc_photo_150/9fbb92aedf03.jpg,Documents & Office,D17 Financial Statements / Statistical Reports,Tables,Photo,Printed Text,Obvious Perspective Distortion,Clear,No Issue,No Issue,No Interference,East Asian Text,Non-mixed Layout,,D17 Financial Statements / Statistical Reports,2-Reports & Memos
,doc_parsing,ocr_datasets/doc_parsing/images/doc_parsing_doc_doc_photo_150/f156ba7b6a7b.jpg,Documents & Office,D09 Official Documents / Notices / Announcements / Letters,Tables,Photo,Printed Text,Horizontal Layout,Clear,No Issue,No Issue,No Interference,East Asian Text,Non-mixed Layout,,D09 Official Documents / Notices / Announcements / Letters,4-Legal & Public Notices
,doc_parsing,ocr_datasets/doc_parsing/images/doc_parsing_doc_doc_photo_150/b0f522b582e0.jpg,Documents & Office,D01 Books / Textbooks / Handout Pages,Paragraphs,Photo,Printed Text,Obvious Perspective Distortion,Clear,Shadows / Overexposure / Underexposure,No Issue,No Interference,East Asian Text,Same-line Mixed Layout,,D01 Books / Textbooks / Handout Pages,1-Books & Academic
,doc_parsing,ocr_datasets/doc_parsing/images/doc_parsing_doc_doc_photo_150/03394c3ff958.jpg,Documents & Office,D17 Financial Statements / Statistical Reports,Tables,Photo,Printed Text,Obvious Perspective Distortion,Clear,Shadows / Overexposure / Underexposure,Occlusion / Missing Content (Folds / Missing Corners / Cropping / Stains),No Interference,East Asian Text,Non-mixed Layout,,D17 Financial Statements / Statistical Reports,2-Reports & Memos
,doc_parsing,ocr_datasets/doc_parsing/images/doc_parsing_doc_doc_photo_150/111b83ec4c3d.jpg,Documents & Office,D02 Academic Papers / Thesis Pages,Mixed Text and Images,Photo,Printed Text,Obvious Perspective Distortion,Clear,No Issue,Occlusion / Missing Content (Folds / Missing Corners / Cropping / Stains),Distracting Text Injection,East Asian Text,Parallel Layout,,D02 Academic Papers / Thesis Pages,1-Books & Academic
,doc_parsing,ocr_datasets/doc_parsing/images/doc_parsing_doc_doc_photo_150/ecc7d0f3f5e6.jpg,Documents & Office,D02 Academic Papers / Thesis Pages,Mixed Text and Images,Photo,Printed Text,Obvious Perspective Distortion,Clear,Shadows / Overexposure / Underexposure,Occlusion / Missing Content (Folds / Missing Corners / Cropping / Stains),Distracting Text Injection,East Asian Text,Non-mixed Layout,,D02 Academic Papers / Thesis Pages,1-Books & Academic
,doc_parsing,ocr_datasets/doc_parsing/images/doc_parsing_doc_doc_photo_150/77ac228a8f82.jpg,Documents & Office,D08 Contracts / Agreements / Terms / Legal Text Pages,Forms / Key-Value,Photo,Printed Text,Obvious Perspective Distortion,Blurry (Motion / Defocus),Shadows / Overexposure / Underexposure,Watermark Overlay,No Interference,East Asian Text,Parallel Layout,,D08 Contracts / Agreements / Terms / Legal Text Pages,4-Legal & Public Notices
,doc_parsing,ocr_datasets/doc_parsing/images/doc_parsing_doc_doc_photo_150/d82150a62e33.jpg,Documents & Office,D08 Contracts / Agreements / Terms / Legal Text Pages,Lists,Photo,Printed Text,Horizontal Layout,Clear,No Issue,No Issue,No Interference,East Asian Text,Non-mixed Layout,,D08 Contracts / Agreements / Terms / Legal Text Pages,4-Legal & Public Notices
,doc_parsing,ocr_datasets/doc_parsing/images/doc_parsing_doc_doc_photo_150/9a8ab2415d28.jpg,Documents & Office,D17 Financial Statements / Statistical Reports,Tables,Photo,Printed Text,Obvious Perspective Distortion,Clear,Shadows / Overexposure / Underexposure,No Issue,No Interference,East Asian Text,Same-line Mixed Layout,,D17 Financial Statements / Statistical Reports,2-Reports & Memos
,doc_parsing,ocr_datasets/doc_parsing/images/doc_parsing_doc_doc_photo_150/02eaef2be0a5.jpg,Documents & Office,D17 Financial Statements / Statistical Reports,Tables,Photo,Printed Text,Obvious Perspective Distortion,Blurry (Motion / Defocus),Shadows / Overexposure / Underexposure,No Issue,No Interference,East Asian Text,Non-mixed Layout,,D17 Financial Statements / Statistical Reports,2-Reports & Memos
,doc_parsing,ocr_datasets/doc_parsing/images/doc_parsing_doc_doc_photo_150/be114173c316.jpg,Documents & Office,D08 Contracts / Agreements / Terms / Legal Text Pages,Tables,Photo,Printed Text,Horizontal Layout,Clear,No Issue,No Issue,No Interference,East Asian Text,Same-line Mixed Layout,,D08 Contracts / Agreements / Terms / Legal Text Pages,4-Legal & Public Notices
,doc_parsing,ocr_datasets/doc_parsing/images/doc_parsing_doc_doc_photo_150/546aae9d4784.jpg,Documents & Office,D08 Contracts / Agreements / Terms / Legal Text Pages,Paragraphs,Photo,Printed Text,Obvious Perspective Distortion,Clear,Shadows / Overexposure / Underexposure,Stamp Overlay,No Interference,East Asian Text,Non-mixed Layout,,D08 Contracts / Agreements / Terms / Legal Text Pages,4-Legal & Public Notices
,doc_parsing,ocr_datasets/doc_parsing/images/doc_parsing_doc_doc_photo_150/f3d046b6492f.jpg,Documents & Office,D03 Reports / White Papers / Research Report Pages,Tables,Photo,Printed Text,Obvious Perspective Distortion,Clear,Shadows / Overexposure / Underexposure,Occlusion / Missing Content (Folds / Missing Corners / Cropping / Stains),No Interference,East Asian Text,Same-line Mixed Layout,,D03 Reports / White Papers / Research Report Pages,2-Reports & Memos
,doc_parsing,ocr_datasets/doc_parsing/images/doc_parsing_doc_doc_photo_150/889b0988d35e.jpg,Documents & Office,D05 Instructions / Operation Manuals / Guide Pages,Paragraphs,Photo,Printed Text,Obvious Perspective Distortion,Clear,No Issue,No Issue,Distracting Text Injection,East Asian Text,Same-line Mixed Layout,,D05 Instructions / Operation Manuals / Guide Pages,1-Books & Academic
,doc_parsing,ocr_datasets/doc_parsing/images/doc_parsing_doc_doc_photo_150/efe61889951f.jpg,Documents & Office,D02 Academic Papers / Thesis Pages,Paragraphs,Photo,Printed Text,Obvious Perspective Distortion,Clear,Shadows / Overexposure / Underexposure,Occlusion / Missing Content (Folds / Missing Corners / Cropping / Stains),No Interference,East Asian Text,Parallel Layout,,D02 Academic Papers / Thesis Pages,1-Books & Academic
,doc_parsing,ocr_datasets/doc_parsing/images/doc_parsing_doc_doc_photo_150/c093030853e4.jpg,Documents & Office,D05 Instructions / Operation Manuals / Guide Pages,Paragraphs,Photo,Printed Text,Horizontal Layout,Clear,Shadows / Overexposure / Underexposure,No Issue,No Interference,East Asian Text,Non-mixed Layout,,D05 Instructions / Operation Manuals / Guide Pages,1-Books & Academic
,doc_parsing,ocr_datasets/doc_parsing/images/doc_parsing_doc_doc_photo_150/c29ac13f38af.jpg,Documents & Office,D08 Contracts / Agreements / Terms / Legal Text Pages,Lists,Photo,Printed Text,Horizontal Layout,Clear,Shadows / Overexposure / Underexposure,No Issue,No Interference,East Asian Text,Non-mixed Layout,,D08 Contracts / Agreements / Terms / Legal Text Pages,4-Legal & Public Notices
,doc_parsing,ocr_datasets/doc_parsing/images/doc_parsing_doc_doc_photo_150/415896c1ea4f.jpg,Documents & Office,D03 Reports / White Papers / Research Report Pages,Lists,Photo,Printed Text,Horizontal Layout,Clear,Shadows / Overexposure / Underexposure,No Issue,No Interference,East Asian Text,Same-line Mixed Layout,,D03 Reports / White Papers / Research Report Pages,2-Reports & Memos
,doc_parsing,ocr_datasets/doc_parsing/images/doc_parsing_doc_doc_photo_150/c13783b72b93.jpg,Documents & Office,D08 Contracts / Agreements / Terms / Legal Text Pages,Paragraphs,Photo,Printed Text,Horizontal Layout,Clear,No Issue,No Issue,No Interference,East Asian Text,Non-mixed Layout,,D08 Contracts / Agreements / Terms / Legal Text Pages,4-Legal & Public Notices
,doc_parsing,ocr_datasets/doc_parsing/images/doc_parsing_doc_doc_photo_150/d0c5b5a06643.jpg,Documents & Office,D08 Contracts / Agreements / Terms / Legal Text Pages,Paragraphs,Photo,Printed Text,Horizontal Layout,Clear,No Issue,No Issue,No Interference,East Asian Text,Non-mixed Layout,,D08 Contracts / Agreements / Terms / Legal Text Pages,4-Legal & Public Notices
,doc_parsing,ocr_datasets/doc_parsing/images/doc_parsing_doc_doc_photo_150/9c2e3398d7c0.jpg,Documents & Office,D01 Books / Textbooks / Handout Pages,Lists,Photo,Printed Text,Obvious Perspective Distortion,Clear,No Issue,Occlusion / Missing Content (Folds / Missing Corners / Cropping / Stains),No Interference,East Asian Text,Non-mixed Layout,,D01 Books / Textbooks / Handout Pages,1-Books & Academic
,doc_parsing,ocr_datasets/doc_parsing/images/doc_parsing_doc_doc_photo_150/dd94e2f04a25.jpg,Documents & Office,D08 Contracts / Agreements / Terms / Legal Text Pages,Paragraphs,Photo,Printed Text,Horizontal Layout,Clear,No Issue,No Issue,No Interference,East Asian Text,Block-based Multilingual Layout,,D08 Contracts / Agreements / Terms / Legal Text Pages,4-Legal & Public Notices
,doc_parsing,ocr_datasets/doc_parsing/images/doc_parsing_doc_doc_photo_150/18aaa75170ae.jpg,Documents & Office,D11 Exam Papers / Exercises / Homework Sheets,Mixed Text and Images,Photo,Printed Text,Horizontal Layout,Clear,Shadows / Overexposure / Underexposure,No Issue,Distracting Text Injection,Latin-script Text,Non-mixed Layout,,D11 Exam Papers / Exercises / Homework Sheets,5-Forms & Personal Records
,doc_parsing,ocr_datasets/doc_parsing/images/doc_parsing_doc_doc_photo_150/41333e4a6775.jpg,Documents & Office,D11 Exam Papers / Exercises / Homework Sheets,Lists,Photo,Printed Text,Horizontal Layout,Clear,Shadows / Overexposure / Underexposure,Watermark Overlay,Distracting Text Injection,Latin-script Text,Non-mixed Layout,,D11 Exam Papers / Exercises / Homework Sheets,5-Forms & Personal Records
,doc_parsing,ocr_datasets/doc_parsing/images/doc_parsing_doc_doc_photo_150/8611eaab5c6e.jpg,Documents & Office,D01 Books / Textbooks / Handout Pages,Lists,Photo,Printed Text,Horizontal Layout,Clear,No Issue,No Issue,Distracting Text Injection,Latin-script Text,Non-mixed Layout,,D01 Books / Textbooks / Handout Pages,1-Books & Academic
,doc_parsing,ocr_datasets/doc_parsing/images/doc_parsing_doc_doc_photo_150/32e198d56e03.jpg,Documents & Office,D11 Exam Papers / Exercises / Homework Sheets,Lists,Photo,Printed Text,Horizontal Layout,Clear,Shadows / Overexposure / Underexposure,Occlusion / Missing Content (Folds / Missing Corners / Cropping / Stains),Distracting Text Injection,Latin-script Text,Non-mixed Layout,,D11 Exam Papers / Exercises / Homework Sheets,5-Forms & Personal Records
,doc_parsing,ocr_datasets/doc_parsing/images/doc_parsing_doc_doc_photo_150/2f4d60b52c8d.jpg,Documents & Office,D11 Exam Papers / Exercises / Homework Sheets,Mixed Text and Images,Scan,Printed Text,Horizontal Layout,Clear,No Issue,Complex Background Texture / Pattern Over Text,No Interference,Latin-script Text,Non-mixed Layout,,D11 Exam Papers / Exercises / Homework Sheets,5-Forms & Personal Records
,doc_parsing,ocr_datasets/doc_parsing/images/doc_parsing_doc_doc_photo_150/299298a5624e.jpg,Documents & Office,D07 Brochures / Leaflets / Posters / One-page Materials,Mixed Text and Images,Photo,Printed Text,Dense Small Text / Very Long Lines,Low Resolution,Shadows / Overexposure / Underexposure,Occlusion / Missing Content (Folds / Missing Corners / Cropping / Stains),No Interference,Latin-script Text,Non-mixed Layout,,D07 Brochures / Leaflets / Posters / One-page Materials,3-Marketing & Editorial
,doc_parsing,ocr_datasets/doc_parsing/images/doc_parsing_doc_doc_photo_150/f81bcc772178.jpg,Documents & Office,D11 Exam Papers / Exercises / Homework Sheets,Forms / Key-Value,Photo,Printed Text,Horizontal Layout,Clear,No Issue,No Issue,No Interference,Latin-script Text,Non-mixed Layout,,D11 Exam Papers / Exercises / Homework Sheets,5-Forms & Personal Records
,doc_parsing,ocr_datasets/doc_parsing/images/doc_parsing_doc_doc_photo_150/924df3f34dae.jpg,Documents & Office,D12 Forms / Applications / Questionnaires,Tables,Photo,Printed Text,Obvious Perspective Distortion,Clear,Shadows / Overexposure / Underexposure,No Issue,No Interference,Latin-script Text,Non-mixed Layout,,D12 Forms / Applications / Questionnaires,5-Forms & Personal Records
,doc_parsing,ocr_datasets/doc_parsing/images/doc_parsing_doc_doc_photo_150/69bd21f06e4c.jpg,Documents & Office,D11 Exam Papers / Exercises / Homework Sheets,Tables,Photo,Printed Text,Horizontal Layout,Clear,No Issue,No Issue,No Interference,South Asian Text,Same-line Mixed Layout,,D11 Exam Papers / Exercises / Homework Sheets,5-Forms & Personal Records
